"name","gov_type","snuc_type","iucn_type","year","category","biome","area_km2","or","or_ci_min","or_ci_max","or_p","remaining_veg_treatment_initial","remaining_veg_treatment_2018","loss_veg_treatment","remaining_veg_control_initial","remaining_veg_control_2018","loss_veg_control"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Amazon",254.88,0.500875688696533,0.498874382481808,0.502885023438491,0,0.829531783702333,0.86421019824371,0.0346784145413768,0.824354629842039,0.68611283720891,-0.138241792633129
"PARQUE ESTADUAL DE MONTEZUMA","State","Parque","Category II",2007,"SP","Amazon",7272,0.095237330243221,0.0950158762037574,0.0954593004268656,0,0.992488912559566,0.991552979220673,-0.00093593333889308,0.968285283388223,0.855917324935651,-0.112367958452572
"RESERVA BIOLÓGICA DE MAICURU","State","Reserva Biológica","Category Ia",2006,"SP","Amazon",229.32,0.630524179987631,0.624825668912784,0.636274662404383,0,0.978590308089126,0.955069216473527,-0.0235210916155988,0.978764611808433,0.917394400109354,-0.0613702116990792
"PARQUE NATURAL MUNICIPAL MORRO DO OURO","Municipal","Parque","Category II",2004,"SP","Amazon",11817.36,0.00750493366355565,0.00744612077088195,0.00756421108755393,0,0.999677956491039,0.999584090411536,-9.38660795027912e-05,0.991399388707303,0.924396553676576,-0.0670028350307273
"REFÚGIO DE VIDA SILVESTRE MATA DO QUIZANGA","State","Refúgio de Vida Silvestre","Category III",1987,"SP","Amazon",238.68,0.455907839618573,0.454925520101669,0.456892280255508,0,0.982981752773066,0.686252837402752,-0.296728915370314,0.982452786681842,0.347236730829681,-0.635216055852161
"ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA","Federal","Área de Proteção Ambiental","Category V",1990,"SU","Amazon",7341.48,0.216559041529763,0.216053202231758,0.217066065135119,0,0.999709302554989,0.985766732915733,-0.0139425696392553,0.998676189579296,0.95595475225814,-0.0427214373211565
"PARQUE NATURAL MUNICIPAL DE GOVERNADOR VALADARES/MG","Municipal","Parque","Category II",2011,"SP","Amazon",6895.08,0.242769620811812,0.241318688082212,0.244229277299204,0,0.997746289568713,0.99604418378992,-0.00170210577879359,0.995129137826448,0.98080062606289,-0.0143285117635576
"PARQUE NATURAL MUNICIPAL DO CÓRREGO CUMANDAÍ","Municipal","Parque","Category II",2001,"SP","Amazon",1192.32,0.035986968464391,0.0357656466572714,0.0362096598355165,0,0.999491793144008,0.994162879526561,-0.00532891361744725,0.997009881005445,0.827340343647053,-0.169669537358392
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGINA","State","Reserva Particular do Patrimônio Natural","Category IV",2014,"SU","Amazon",3630.6,0.0488915784586725,0.0482159686660761,0.0495766550027307,0,0.998962116300557,0.998983719234249,2.1602933691689e-05,0.990308218551205,0.966602121749692,-0.0237060968015129
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA ÁGUA BOA","State","Reserva Particular do Patrimônio Natural","Category IV",2012,"SU","Amazon",133.2,0.102394761851192,0.0844616430190816,0.12413548777631,0,1,0.999913159660671,-8.68403393289308e-05,0.998967906012051,0.997888125371242,-0.00107978064080938
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INHOTIM","Federal","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Amazon",1355.4,0.384545675517193,0.382457866370518,0.386644881859261,0,0.983228321763307,0.983766963720262,0.000538641956955188,0.979470619042794,0.945566667183482,-0.0339039518593119
"RPPN RESERVA HINAYANA","State","Reserva Particular do Patrimônio Natural","Category IV",2014,"SU","Amazon",6180.48,0.145391186704986,0.144322912338556,0.146467368409923,0,0.998138566863379,0.996403633581495,-0.00173493328188323,0.988071177954095,0.977257966653555,-0.0108132113005392
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2008,"SU","Amazon",30631.32,0.0418269735218973,0.041675194361837,0.0419793054547468,0,0.999505129589531,0.99873711339578,-0.00076801619375122,0.984928394780444,0.974826902225277,-0.0101014925551677
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAVA II","Federal","Reserva Particular do Patrimônio Natural","Category IV",2005,"SU","Amazon",7625.52,0.0685179433914851,0.068079025536689,0.0689596910294888,0,0.999339489941275,0.997832571596457,-0.00150691834481786,0.99768676965084,0.974886972814687,-0.0227997968361527
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM PRETO","State","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Amazon",56.52,0.483278978578907,0.476155170096472,0.490509367122804,0,0.956859137127354,0.965128313583933,0.00826917645657899,0.950567101502115,0.888633987753634,-0.0619331137484805
"RPPN SERRINHA","State","Reserva Particular do Patrimônio Natural","Category IV",2014,"SU","Amazon",944.28,0.197897603616215,0.193573710369462,0.202318080499111,0,0.99882447855702,0.997192460599965,-0.00163201795705581,0.996895445525938,0.983283260185044,-0.0136121853408943
"APA RIO PARDINHO E RIO VERMELHO","State","Área de Proteção Ambiental","Category V",2008,"SU","Amazon",561.24,0.806837428450231,0.803845727526507,0.809840263692531,0,0.914911342240826,0.906391116265569,-0.00852022597525726,0.915840725302107,0.870420664947924,-0.0454200603541823
"FLORESTA NACIONAL DE URUPADI","Federal","Floresta","Category VI",2016,"SU","Amazon",5153.04,0.0532196526025895,0.0519855772572184,0.0544830234187125,0,0.999556010326927,0.99954605724028,-9.95308664630823e-06,0.994069493891989,0.989051828034767,-0.00501766585722141
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL NASCENTES GERAIZEIRAS","Federal","Reserva de Desenvolvimento Sustentável","Category VI",2014,"SU","Amazon",5447.16,0.158502515608676,0.15697111439738,0.160048857082574,0,0.998851754128052,0.99803375126317,-0.000818002864882872,0.994862414059153,0.983842592518782,-0.0110198215403718
"ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO SAUBAL","Municipal","Área de Proteção Ambiental","Category V",2011,"SU","Amazon",785.16,0.0318693206862054,0.0301821089342492,0.033650849356245,0,0.999720663201202,0.99962639289403,-9.42703071726836e-05,0.99829839094141,0.987963684521964,-0.0103347064194461
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO","State","Reserva Particular do Patrimônio Natural","Category IV",2017,"SU","Amazon",18191.16,0.205639734736805,0.204644442607146,0.206639867488621,0,0.994705738144931,0.994901122786453,0.00019538464152169,0.980052776063218,0.97231852711957,-0.00773424894364805
"FLORESTA ESTADUAL DO AMAPÁ","State","Floresta","Category VI",2006,"SU","Amazon",2734.92,0.854012162326063,0.853059574434948,0.85496581394557,0,0.825397520641749,0.812752652116124,-0.0126448685256255,0.823065400550063,0.742887654492206,-0.0801777460578569
"REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS","Federal","Refúgio de Vida Silvestre","Category III",2006,"SP","Amazon",1493.28,0.194935044336913,0.191418086562628,0.198516619787658,0,0.998955466325523,0.998851609545875,-0.000103856779647526,0.99837268876683,0.993945303440238,-0.00442738532659215
"AREA DE PROTEÇÃO AMBIENTAL DE JENIPABU","State","Área de Proteção Ambiental","Category V",1995,"SU","Amazon",4311.36,0.176917886655158,0.176138572018938,0.177700649322636,0,0.99822520079936,0.996075146159054,-0.00215005464030649,0.998195806024229,0.97096234252912,-0.0272334634951091
"RESERVA EXTRATIVISTA JACI-PARANÁ","State","Reserva Extrativista","Category VI",1996,"SU","Amazon",62.64,0.315500078170767,0.313103442713171,0.317915058560845,0,0.8481927813333,0.978821889059433,0.130629107726133,0.849459772719847,0.748415715017954,-0.101044057701893
"REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ","Federal","Refúgio de Vida Silvestre","Category III",2010,"SP","Amazon",4445.64,0.46065968381435,0.459520641390797,0.461801549653274,0,0.978545769515923,0.975569129346163,-0.0029766401697604,0.962759042621057,0.934829733873348,-0.0279293087477086
"ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO","State","Área de Proteção Ambiental","Category V",1997,"SU","Amazon",4505.04,0.270556870228391,0.270186508478758,0.270927739656318,0,0.998949109742396,0.97310919031835,-0.0258399194240464,0.99700745002208,0.833781464476264,-0.163225985545816
"FLORESTA NACIONAL DE IPANEMA","Federal","Floresta","Category VI",1992,"SU","Amazon",2010.24,0.633811741099086,0.633201579001393,0.634422491157703,0,0.999376126487651,0.483382371076515,-0.515993755411136,0.996889467033582,0.609993269471183,-0.386896197562398
"PARQUE ESTADUAL ALTO DO CARIRI","State","Parque","Category II",2009,"SP","Amazon",4635,0.0287287823652183,0.0283656511300775,0.029096562331789,0,0.99942008340243,0.999481917765534,6.18343631041407e-05,0.994369520548109,0.963645875351526,-0.0307236451965827
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ARAUCÁRIAS GIGANTES","Federal","Reserva Particular do Patrimônio Natural","Category IV",2011,"SU","Amazon",58.32,0.723757912107411,0.714637690468067,0.73299452621228,0,0.692884527576657,0.665934943808959,-0.0269495837676983,0.668679930018978,0.585970885287493,-0.0827090447314848
"ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS","Municipal","Estação Ecológica","Category Ia",2015,"SP","Amazon",224.64,0.741448262277246,0.733502424723664,0.749480174985184,0,0.49321463289834,0.416031125877379,-0.0771835070209611,0.49142410452107,0.471153232285102,-0.0202708722359685
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOVA AURORA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2011,"SU","Amazon",215.64,2.86258780957388,2.68561063770835,3.05122747596551,0,0.998052724116235,0.99867356141939,0.000620837303155319,0.999273790043463,0.999111018415684,-0.000162771627779557
"ESTAÇÃO ECOLÓGICA DE ARÊDES","State","Estação Ecológica","Category Ia",2010,"SP","Amazon",1060.92,0.117674257415877,0.116737403540577,0.118618629834137,0,0.99261221895342,0.993569241776623,0.000957022823202536,0.98840887715992,0.896889735624486,-0.0915191415354334
"RESERVA EXTRATIVISTA CHAPADA LIMPA","Federal","Reserva Extrativista","Category VI",2007,"SU","Amazon",31644.72,0.0191669203817076,0.019097099009189,0.0192369970298603,0,0.999616291084682,0.998795593680762,-0.000820697403920212,0.982309147772245,0.943658577854162,-0.0386505699180835
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VÓ BELAR","Federal","Reserva Particular do Patrimônio Natural","Category IV",2013,"SU","Amazon",4017.6,0.475137191160187,0.473067677049813,0.477215758708073,0,0.990712691864025,0.982716004627677,-0.00799668723634794,0.982301616782728,0.965699856367698,-0.01660176041503
"ESTAÇÃO ECOLÓGICA DO PAU BRASIL","State","Estação Ecológica","Category Ia",2002,"SP","Amazon",4793.4,0.014190357703156,0.0140794243652172,0.0143021650971037,0,0.99941872857737,0.99895874833063,-0.000459980246739211,0.998193587487522,0.922596808713348,-0.0755967787741743
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FLORESTAL ENGENHEIRO JOÃO FURTADO DE MENDONÇA","Federal","Reserva Particular do Patrimônio Natural","Category IV",2008,"SU","Amazon",603,0.812916430604373,0.809400166378921,0.816447970480382,0,0.9450903222304,0.94357142074117,-0.00151890148923028,0.944779024149166,0.92412389721221,-0.0206551269369561
"PARQUE ESTADUAL DO JUQUERY","State","Parque","Category II",1993,"SP","Amazon",17025.12,0.987120554785055,0.98675449838083,0.987486746985257,0,0.992524479808526,0.703049568252179,-0.289474911556347,0.988656317686454,0.766784330712516,-0.221871986973938
"PARQUE NACIONAL DO JURUENA","Federal","Parque","Category II",2006,"SP","Amazon",4102.92,0.115148904897781,0.114673149743224,0.115626633861966,0,0.995569396802043,0.989422167678536,-0.00614722912350729,0.976710091697069,0.940556171317811,-0.036153920379258
"RESERVA BIOLÓGICA DAS ARAUCÁRIAS","Federal","Reserva Biológica","Category Ia",2006,"SP","Amazon",19877.76,0.069303544369937,0.0691514258900614,0.0694559974782259,0,0.997693005020803,0.995642088864208,-0.00205091615659525,0.986170422196556,0.922529221742732,-0.0636412004538238
"PARQUE NATURAL MUNICIPAL DA CAIEIRA","Municipal","Parque","Category II",2004,"SP","Amazon",113.4,3.53237034833985,3.51596729663736,3.54884992524365,0,0.94639682613668,0.207591176974691,-0.738805649161989,0.943521392818481,0.682519501561506,-0.261001891256975
"ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO","Municipal","Área de Proteção Ambiental","Category V",2004,"SU","Amazon",2109.96,0.390270502490115,0.38962422502631,0.390917851947223,0,0.948000221078616,0.935917311259831,-0.0120829098187851,0.938990133247618,0.770725792306589,-0.168264340941029
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Amazon",34120.08,0.0773732160234603,0.0772914357999351,0.0774550827766882,0,0.99102653870212,0.991876993546696,0.000850454844575799,0.930792838785026,0.867890014527115,-0.0629028242579112
"MONUMENTO NATURAL ESTADUAL LAPA NOVA DE VAZANTE","State","Monumento Natural","Category III",2016,"SP","Amazon",8380.44,0.0271463146670751,0.0255158143239248,0.0288810065259365,0,0.99999603497373,0.999911563062321,-8.44719114087011e-05,0.998873902720241,0.998353009196641,-0.000520893523599963
"ESTAÇÃO ECOLÓGICA DE PARANAPANEMA","State","Estação Ecológica","Category Ia",1993,"SP","Amazon",2328.12,0.0241717411957264,0.0239560906695727,0.0243893329880938,0,0.998924222263882,0.999805827974418,0.000881605710535416,0.99841323525535,0.913574307539326,-0.084838927716024
"ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO IGUAÇU","State","Área de Proteção Ambiental","Category V",2013,"SU","Amazon",25.56,0.372106435799334,0.34855883952736,0.397244837488665,0,0.991298466501102,0.987953619218208,-0.00334484728289319,0.992711268680196,0.971338028586666,-0.02137324009353
"RESERVA PARTICULAR DO PATRIMONIO NATURAL MUTINGA","Municipal","Reserva Particular do Patrimônio Natural","Category IV",2011,"SU","Amazon",909.72,0.0874124204233344,0.086605653667894,0.0882267025379935,0,0.996786704236073,0.992418564369568,-0.00436813986650508,0.988007748414746,0.860536364477303,-0.127471383937443
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA VISTA E PHAROL","State","Reserva Particular do Patrimônio Natural","Category IV",2009,"SU","Amazon",1085.04,0.013064382546186,0.0127063467809561,0.0134325069396734,0,0.999608997307476,0.999519385560586,-8.96117468899282e-05,0.987759213081321,0.93735233495227,-0.0504068781290508
"PARQUE NATURAL MUNICIPAL FREYMUND GERMER","Municipal","Parque","Category II",2011,"SP","Amazon",8126.28,0.410510488347747,0.408633659366799,0.412395937487468,0,0.992249530472952,0.996007056774879,0.00375752630192705,0.991229952542615,0.985533647256002,-0.00569630528661302
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VOVÓ DINDINHA","State","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Amazon",649.08,0.0284809109599733,0.0268280156465659,0.0302356424640658,0,0.99993059518617,0.999236755997109,-0.000693839189060519,0.999325218079544,0.983069438610012,-0.0162557794695324
"MONUMENTO NATURAL MUNICIPAL FALÉSIAS DE MARATAÍZES","Municipal","Monumento Natural","Category III",2008,"SP","Amazon",8728.2,1.26984429323969,1.26376359314505,1.27595425111153,0,0.995937561778327,0.995248650193059,-0.000688911585268293,0.996719069757868,0.996397225310096,-0.000321844447771613
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BARRO BRANCO","State","Reserva Particular do Patrimônio Natural","Category IV",2016,"SU","Amazon",1886.4,0.132317526242442,0.130409584211676,0.134253382193913,0,0.996427585844701,0.995838006293714,-0.000589579550986596,0.984783603904601,0.964004615835731,-0.0207789880688694
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES","Federal","Reserva Particular do Patrimônio Natural","Category IV",2008,"SU","Amazon",23852.88,0.0293474975812554,0.0291794123289892,0.029516551072762,0,0.999810518303885,0.999197569423166,-0.000612948880719277,0.991035457552109,0.978398910329907,-0.0126365472222015
"ÁREA DE PROTEÇÃO AMBIENTAL ROTA DO SOL","State","Área de Proteção Ambiental","Category V",1997,"SU","Amazon",6797.52,0.0671817717921945,0.0670877028345675,0.0672759726513238,0,0.986736470493838,0.972705504000093,-0.0140309664937447,0.983276362706394,0.711557811821772,-0.271718550884621
"RPPN VALE VERDEJANTE","State","Reserva Particular do Patrimônio Natural","Category IV",2014,"SU","Amazon",770.4,0.336052235792888,0.33232698416149,0.339819245994545,0,0.989135411272861,0.978478004208693,-0.0106574070641675,0.986803341932609,0.946054083622764,-0.0407492583098448
"AREA DE PROTEÇÃO AMBIENTAL MIRACEMA","Municipal","Área de Proteção Ambiental","Category V",2010,"SU","Amazon",91.08,1.21600628730809,1.20891004076224,1.223144188496,0,0.574690924653702,0.376842343609176,-0.197848581044526,0.573755929502382,0.491427095949267,-0.0823288335531154
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO","Federal","Reserva Particular do Patrimônio Natural","Category IV",2012,"SU","Amazon",18.72,0.0370078895137873,0.0312128634833598,0.0438788285795963,0,0.999711538736637,0.996394231915474,-0.00331730682116294,1,0.926346155170065,-0.0736538448299353
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CABECEIRA DO PRATA","State","Reserva Particular do Patrimônio Natural","Category IV",1999,"SU","Amazon",2261.16,0.424668560605023,0.42187636542328,0.427479235973314,0,0.992833051543341,0.997760707301448,0.00492765575810616,0.994005903840752,0.988561356353975,-0.00544454748677681
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","State","Parque","Category II",2012,"SP","Amazon",2614.32,0.0274798811268835,0.0270237897822541,0.0279436701081627,0,0.999373997301807,0.998991684652137,-0.000382312649670702,0.994019668437469,0.946877987795843,-0.0471416806416262
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA III","Federal","Reserva Particular do Patrimônio Natural","Category IV",2007,"SU","Amazon",1984.68,0.160098372624279,0.159406456451407,0.160793292113334,0,0.997545115596993,0.984410586572204,-0.013134529024789,0.988485719842878,0.885067375079768,-0.10341834476311
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCA DOS OSSOS","State","Reserva Particular do Patrimônio Natural","Category IV",2016,"SU","Amazon",3479.76,1.09349327861196,1.09041755248277,1.09657768040049,0,0.918464956265403,0.889933284301876,-0.0285316719635275,0.918894560647124,0.904362322734474,-0.0145322379126498
